Division,Team,BBMI_Rank,BBMI_Score,Record,Q_Wins,HCA,Best_Win_Rank,RAW_Points_Scored,RAW_Points_Against,RAW_Point_Difference,RAW_Field_Goal_Percentage,RAW_Three_Point_Percentage,RAW_Effective_Field_Goal_Percentage,RAW_Free_Throw_Percentage,RAW_Offensive_Rebounds_Per_Game,RAW_Defensive_Rebounds_Per_Game,RAW_Rebounds_Per_Game,RAW_Assists_Per_Game,RAW_Steals_Per_Game,RAW_Blocks_Per_Game,RAW_Charges_Taken_Per_Game,RAW_Turnovers_Per_Game,RAW_Q_Wins,RANK_Points_Scored,RANK_Points_Against,RANK_Point_Difference,RANK_Field_Goal_Percentage,RANK_Three_Point_Percentage,RANK_Effective_Field_Goal_Percentage,RANK_Free_Throw_Percentage,RANK_Offensive_Rebounds_Per_Game,RANK_Defensive_Rebounds_Per_Game,RANK_Rebounds_Per_Game,RANK_Assists_Per_Game,RANK_Steals_Per_Game,RANK_Blocks_Per_Game,RANK_Charges_Taken_Per_Game,RANK_Turnovers_Per_Game,RANK_Q_Wins,WTRANK_Points_Scored,WTRANK_Points_Against,WTRANK_Point_Difference,WTRANK_Field_Goal_Percentage,WTRANK_Three_Point_Percentage,WTRANK_Effective_Field_Goal_Percentage,WTRANK_Free_Throw_Percentage,WTRANK_Offensive_Rebounds_Per_Game,WTRANK_Defensive_Rebounds_Per_Game,WTRANK_Rebounds_Per_Game,WTRANK_Assists_Per_Game,WTRANK_Steals_Per_Game,WTRANK_Blocks_Per_Game,WTRANK_Charges_Taken_Per_Game,WTRANK_Turnovers_Per_Game,WTRANK_Q_Wins,WTRANK_TOTAL
3,Seymour,2,42.369,28-1,126.86,-2.489,1,76.1,55.1,21.0,0.516,0.39,0.612,0.728,10.3,22.1,32.4,19.8,6.7,1.4,0.0,11.0,126.86,36.636,33.182,44.919,43.013,40.664,44.816,43.189,29.323,29.779,27.092,46.452,19.81,13.923,1.0,36.286,50.0,0.0,3.6168,6.4684,1.8496,1.2606,0.2241,0.0,0.0,0.0,1.8422,0.5574,0.8518,0.0696,0.0,3.6286,22.0,42.3691
3,Freedom,3,41.6165,25-2,92.22,-3.005,1,76.0,50.5,25.4,0.517,0.379,0.602,0.696,7.7,20.9,28.6,18.3,10.9,1.7,0.0,9.7,92.22,36.542,38.829,50.0,43.231,38.382,43.144,37.874,19.051,25.368,22.434,41.613,38.321,19.462,1.0,40.743,43.353,0.0,4.2323,7.2,1.859,1.1898,0.2157,0.0,0.0,0.0,1.5255,0.4994,1.6478,0.0973,0.0,4.0743,19.0754,41.6165
3,Oostburg,4,39.944,24-4,86.28,-1.327,12,68.5,46.6,21.9,0.509,0.339,0.585,0.704,5.8,18.3,24.1,14.8,8.1,1.0,0.0,8.3,86.28,29.533,43.616,45.958,41.485,30.083,40.301,39.203,11.256,18.814,15.642,30.323,24.778,6.538,1.0,45.543,42.214,0.0,4.7542,6.618,1.7838,0.9326,0.2015,0.0,0.0,0.0,1.0636,0.3639,1.0655,0.0327,0.0,4.5543,18.574,39.9441
3,Racine Lutheran,5,37.8182,25-4,64.76,-3.104,7,84.2,59.1,25.1,0.506,0.352,0.56,0.697,13.0,24.3,37.3,16.1,12.0,2.0,0.0,12.0,64.76,44.206,28.271,49.654,40.83,32.78,36.12,38.04,39.474,37.868,31.972,34.516,43.674,25.0,1.0,32.857,38.084,0.0,3.0815,7.1501,1.7557,1.0162,0.1806,0.0,0.0,0.0,2.1741,0.4142,1.878,0.125,0.0,3.2857,16.7571,37.8182
3,Aquinas,6,36.128,20-5,67.92,-2.295,2,70.9,55.2,15.7,0.497,0.35,0.562,0.744,7.7,21.8,29.5,15.4,7.5,1.8,0.0,10.0,67.92,31.776,33.059,38.799,38.865,32.365,36.455,45.847,19.051,28.676,23.792,32.258,22.649,21.308,1.0,39.714,38.691,0.0,3.6034,5.5871,1.6712,1.0033,0.1823,0.0,0.0,0.0,1.6179,0.3871,0.9739,0.1065,0.0,3.9714,17.0239,36.128
3,Racine St. Catherine's,7,35.9374,28-4,76.4,-2.502,1,73.7,58.6,15.1,0.456,0.328,0.511,0.599,7.4,15.1,22.5,9.9,8.5,1.5,0.0,7.0,76.4,34.393,28.885,38.106,29.913,27.801,27.926,22.45,17.821,10.897,13.226,12.52,26.642,15.769,1.0,50.0,40.318,0.0,3.1485,5.4873,1.2862,0.8618,0.1396,0.0,0.0,0.0,0.8994,0.1502,1.1456,0.0788,0.0,5.0,17.7398,35.9372
3,Brillion,8,35.6876,23-4,48.76,-1.678,14,66.1,47.1,19.0,0.471,0.332,0.526,0.629,10.0,18.7,28.7,15.8,10.2,1.3,0.0,11.4,48.76,27.29,43.003,42.61,33.188,28.631,30.435,26.744,28.195,19.804,22.585,33.548,34.915,12.077,1.0,34.914,35.014,0.0,4.6873,6.1358,1.4271,0.8876,0.1522,0.0,0.0,0.0,1.5358,0.4026,1.5013,0.0604,0.0,3.4914,15.4062,35.6877
3,Mosinee,9,35.6808,19-7,47.56,-3.198,8,74.9,56.8,18.1,0.494,0.352,0.539,0.637,13.7,23.6,37.3,19.5,11.6,3.5,0.0,11.4565,47.56,35.514,31.095,41.57,38.21,32.78,32.609,28.073,42.105,35.294,31.972,45.484,41.727,38.393,1.0,34.721,34.784,0.0,3.3893,5.9861,1.643,1.0162,0.163,0.0,0.0,0.0,2.1741,0.5458,1.7943,0.192,0.0,3.4721,15.3049,35.6808
3,Xavier,10,35.632,21-8,72.02,-2.104,8,76.4,65.5,11.0,0.504,0.36,0.59,0.708,8.7,26.1,34.8,20.9,8.7,1.3,0.0,8.9,72.02,36.916,20.596,33.372,40.393,34.44,41.137,39.867,23.154,44.485,29.482,50.0,27.616,12.077,1.0,43.486,39.477,0.0,2.245,4.8055,1.7369,1.0676,0.2057,0.0,0.0,0.0,2.0048,0.6,1.1875,0.0604,0.0,4.3486,17.37,35.632
3,Osceola,11,33.6006,21-6,67.12,-1.881,20,65.3,55.2,10.1,0.43,0.289,0.489,0.693,10.8,22.7,33.5,13.7,8.4,2.3,0.0,12.5,67.12,26.542,33.059,32.333,24.486,19.199,24.305,37.375,31.203,31.985,28.187,26.774,26.156,27.679,1.0,31.143,38.537,0.0,3.6034,4.6559,1.0529,0.5952,0.1215,0.0,0.0,0.0,1.9167,0.3213,1.1247,0.1384,0.0,3.1143,16.9563,33.6006
3,Lakeside Lutheran,12,33.5077,18-7,76.18,-1.025,15,60.4,55.3,5.1,0.4422,0.3169,0.5033,0.6273,10.1971,21.8324,32.5943,13.7971,8.5943,2.2212,0.0,13.3848,76.18,22.504,32.936,26.559,26.9,25.498,26.639,26.462,28.936,28.796,27.285,27.087,27.101,26.975,1.0,28.109,40.276,0.0,3.59,3.8245,1.1567,0.7904,0.1332,0.0,0.0,0.0,1.8554,0.325,1.1654,0.1349,0.0,2.8109,17.7212,33.5076
3,Stanley-Boyd,13,33.3844,22-5,50.98,-0.421,10,66.3,53.7,12.7,0.506,0.379,0.575,0.656,8.9,23.1,31.9,14.5,6.7,2.5,0.0,14.0,50.98,27.477,34.9,35.335,40.83,38.382,38.629,31.229,23.974,33.456,26.594,29.355,19.81,29.464,1.0,26.0,35.44,0.0,3.8041,5.0882,1.7557,1.1898,0.1931,0.0,0.0,0.0,1.8084,0.3523,0.8518,0.1473,0.0,2.6,15.5937,33.3844
3,Turner,14,33.2301,19-7,28.5,-1.92,16,68.0,50.8,17.2,0.504,0.366,0.568,0.643,10.0,20.1,30.0,15.3,7.5,1.3,0.0,11.7,28.5,29.065,38.46,40.531,40.393,35.685,37.458,29.07,28.195,23.268,24.547,31.935,22.649,12.077,1.0,33.886,31.127,0.0,4.1922,5.8365,1.7369,1.1062,0.1873,0.0,0.0,0.0,1.6692,0.3832,0.9739,0.0604,0.0,3.3886,13.6958,33.2302
3,Dr Howard Fuller Collegiate Academy,15,33.165,20-3,21.88,-7.5,35,90.4,41.4,9.2623,0.548,0.344,0.609,0.566,15.8,15.6,31.4,15.5,8.6583,1.7,0.0,11.2,21.88,50.0,50.0,31.365,50.0,31.12,44.314,18.134,50.0,12.134,26.096,32.581,27.413,19.462,1.0,35.6,29.856,0.0,5.45,4.5166,2.15,0.9647,0.2216,0.0,0.0,0.0,1.7745,0.391,1.1787,0.0973,0.0,3.56,13.1368,33.4412
3,East Troy,16,33.0224,21-7,31.98,-2.596,12,72.5,54.6,18.0,0.461,0.334,0.526,0.612,11.0,25.2,36.2,15.3,11.3,4.4,0.0,14.2,31.98,33.271,33.795,41.455,31.004,29.046,30.435,24.15,31.955,41.176,30.876,31.935,40.268,46.429,1.0,25.474,31.794,0.0,3.6837,5.9695,1.3332,0.9004,0.1522,0.0,0.0,0.0,2.0996,0.3832,1.7315,0.2321,0.0,2.5474,13.9896,33.0224
3,Gale-Ettrick-Trempealeau,17,32.9309,23-5,52.32,-1.56,9,71.0,58.0,13.0,0.438,0.355,0.517,0.727,10.8,23.1,33.9,14.8,8.0,2.7,0.0,12.7,52.32,31.869,29.621,35.681,25.983,33.402,28.93,43.023,31.203,33.456,28.586,30.323,24.423,31.25,1.0,30.457,35.697,0.0,3.2287,5.1381,1.1172,1.0355,0.1446,0.0,0.0,0.0,1.9438,0.3639,1.0502,0.1563,0.0,3.0457,15.7068,32.9308
3,Watertown Luther Prep,18,32.8338,24-4,51.12,-1.307,12,65.4,53.5,11.9,0.459,0.344,0.532,0.655,9.5,21.0,30.5,15.7,7.1,1.8,0.0,13.2,51.12,26.636,35.146,34.411,30.568,31.12,31.438,31.063,26.316,25.735,25.199,33.226,21.229,21.308,1.0,28.743,35.467,0.0,3.8309,4.9552,1.3144,0.9647,0.1572,0.0,0.0,0.0,1.7135,0.3987,0.9129,0.1065,0.0,2.8743,15.6055,32.8338
3,Mineral Point,19,32.6614,20-6,35.48,-1.359,10,63.7,53.0,10.8,0.465,0.339,0.531,0.601,8.3,21.5,29.7,11.5,9.4,1.5,0.0,10.0,35.48,25.047,35.76,33.141,31.878,30.083,31.271,22.711,21.513,27.574,24.094,18.664,31.022,15.769,1.0,39.714,32.466,0.0,3.8978,4.7723,1.3707,0.9326,0.1564,0.0,0.0,0.0,1.6384,0.224,1.3339,0.0788,0.0,3.9714,14.2851,32.6614
3,Saint Croix Falls,20,32.541,21-6,33.8,-1.052,22,63.6,52.8,10.8,0.433,0.322,0.489,0.616,10.8,20.5,31.3,17.1,13.1,2.3,0.0,12.2,33.8,24.962,36.005,33.141,24.927,26.556,24.305,24.673,31.203,24.258,25.996,37.742,49.027,27.679,1.0,32.171,32.144,0.0,3.9246,4.7723,1.0718,0.8232,0.1215,0.0,0.0,0.0,1.7677,0.4529,2.1082,0.1384,0.0,3.2171,14.1432,32.5409
3,Lake Country Lutheran,21,31.9182,23-6,23.32,-2.565,18,68.2,52.7,15.5,0.479,0.314,0.525,0.711,9.0,21.5,30.6,11.6,10.0,2.6,0.0,12.3,23.32,29.252,36.128,38.568,34.934,24.886,30.268,40.365,24.385,27.574,25.299,19.048,33.942,30.357,1.0,31.829,30.133,0.0,3.9379,5.5538,1.5022,0.7715,0.1513,0.0,0.0,0.0,1.7203,0.2286,1.4595,0.1518,0.0,3.1829,13.2584,31.9182
3,Northwestern,22,31.8222,18-8,32.54,-1.248,14,68.3,56.5,11.7,0.443,0.31,0.492,0.548,13.5,25.5,39.0,16.1,10.8,2.1,0.0,13.0,32.54,29.346,31.463,34.18,27.074,23.976,24.768,15.779,41.353,42.279,33.665,34.516,37.835,25.893,1.0,29.429,31.902,0.0,3.4295,4.9219,1.1642,0.7433,0.1238,0.0,0.0,0.0,2.2892,0.4142,1.6269,0.1295,0.0,2.9429,14.0368,31.8222
3,Altoona,23,31.0752,18-8,33.74,-1.95,17,71.6,60.8,10.8,0.516,0.425,0.582,0.751,8.8,22.2,31.0,15.5,7.3,1.3,0.0,13.9,33.74,32.43,26.184,33.141,43.013,47.925,39.799,47.01,23.564,30.147,25.697,32.581,21.939,12.077,1.0,26.343,32.132,0.0,2.8541,4.7723,1.8496,1.4857,0.199,0.0,0.0,0.0,1.7474,0.391,0.9434,0.0604,0.0,2.6343,14.1382,31.0754
3,Lodi,24,31.0571,17-10,33.74,-1.646,6,66.0,57.3,8.8,0.5,0.373,0.567,0.769,6.7,20.0,26.7,16.2,5.9,1.9,0.0,11.3,33.74,27.196,30.481,30.831,39.52,37.137,37.291,50.0,14.949,23.021,19.566,34.839,16.97,23.154,1.0,35.257,32.132,0.0,3.3224,4.4397,1.6993,1.1512,0.1865,0.0,0.0,0.0,1.3305,0.4181,0.7297,0.1158,0.0,3.5257,14.1382,31.0571
3,Little Chute,25,31.0192,16-10,26.66,-1.973,9,60.0,51.5,8.5,0.465,0.34,0.53,0.619,7.2,15.7,22.8,11.0,8.3,1.5,0.0,9.3,26.66,22.197,37.601,30.485,31.878,30.29,31.104,25.083,17.0,12.381,13.679,16.744,25.669,15.769,1.0,42.114,30.774,0.0,4.0985,4.3898,1.3707,0.939,0.1555,0.0,0.0,0.0,0.9302,0.2009,1.1038,0.0788,0.0,4.2114,13.5404,31.019
3,Kettle Moraine Lutheran,26,31.0112,19-9,46.32,-2.892,10,67.5,59.8,7.7,0.441,0.332,0.512,0.68,12.0,23.1,35.1,16.3,10.4,4.8,0.0,15.7,46.32,28.598,27.412,29.561,26.638,28.631,28.094,35.216,35.714,33.456,29.781,35.161,35.888,50.0,1.0,21.526,34.546,0.0,2.9879,4.2568,1.1454,0.8876,0.1405,0.0,0.0,0.0,2.0251,0.4219,1.5432,0.25,0.0,2.1526,15.2002,31.0112
3,Columbus,27,30.8474,19-8,35.78,-1.842,24,61.4,49.6,11.8,0.4594,0.3348,0.5227,0.6459,7.5,13.8,21.4,9.3,5.5,1.0,0.0,12.069,35.78,23.272,39.934,34.296,30.655,29.212,29.883,29.551,18.231,7.68,11.566,10.216,15.551,6.538,1.0,32.621,32.524,0.0,4.3528,4.9386,1.3182,0.9056,0.1494,0.0,0.0,0.0,0.7865,0.1226,0.6687,0.0327,0.0,3.2621,14.3104,30.8476
3,Berlin,28,30.5248,21-5,13.58,-1.315,31,67.8,55.2,12.6,0.439,0.367,0.521,0.613,11.9,24.3,36.2,15.0,5.6,3.1,0.0,10.8,13.58,28.879,33.059,35.219,26.201,35.892,29.599,24.281,35.338,37.868,30.876,30.968,15.906,34.821,1.0,36.971,28.264,0.0,3.6034,5.0716,1.1266,1.1127,0.148,0.0,0.0,0.0,2.0996,0.3716,0.6839,0.1741,0.0,3.6971,12.4361,30.5247
3,Winneconne,29,30.5195,17-9,25.4,-3.758,10,85.1,70.5,14.6,0.479,0.35,0.537,0.719,9.62,21.2467,30.8633,20.3,11.0,2.5,0.0,12.0,25.4,45.047,14.658,37.529,34.934,32.365,32.274,41.694,26.767,26.642,25.561,48.065,38.808,29.464,1.0,32.857,30.532,0.0,1.5977,5.4042,1.5022,1.0033,0.1614,0.0,0.0,0.0,1.7382,0.5768,1.6687,0.1473,0.0,3.2857,13.434,30.5195
3,Prescott,30,30.2926,18-8,37.44,-1.61,11,63.2,56.7,6.5,0.438,0.338,0.512,0.57,9.7,27.6,37.3,13.6,5.1,2.7,0.0,13.0,37.44,24.654,31.217,28.176,25.983,29.876,28.094,18.657,27.068,50.0,31.972,26.452,14.131,31.25,1.0,29.429,32.842,0.0,3.4027,4.0573,1.1172,0.9261,0.1405,0.0,0.0,0.0,2.1741,0.3174,0.6076,0.1563,0.0,2.9429,14.4505,30.2926
3,Brown Deer,31,29.0871,17-10,28.74,-2.715,11,77.8,67.0,10.8,0.497,0.36,0.547,0.592,8.0,16.6,24.7,10.0,5.9,1.4,0.0,11.2,28.74,38.224,18.815,33.141,38.865,34.44,33.946,21.534,20.282,14.608,16.547,12.904,16.97,13.923,1.0,35.6,31.173,0.0,2.0508,4.7723,1.6712,1.0676,0.1697,0.0,0.0,0.0,1.1252,0.1548,0.7297,0.0696,0.0,3.56,13.716,29.0869
3,Saint Croix Central,32,28.9796,19-10,34.06,-1.752,11,60.1,57.3,2.8,0.441,0.329,0.524,0.614,7.2,19.0,26.2,13.3,7.3,3.6,0.0,12.6,34.06,22.274,30.481,24.465,26.638,28.008,30.1,24.411,17.0,20.546,18.811,25.484,21.939,39.286,1.0,30.8,32.194,0.0,3.3224,3.523,1.1454,0.8683,0.1505,0.0,0.0,0.0,1.2792,0.3058,0.9434,0.1964,0.0,3.08,14.1652,28.9796
3,Edgerton,33,28.9131,15-11,14.42,-3.643,12,62.5,51.7,10.7,0.4579,0.3326,0.5207,0.6441,6.9,17.1,24.0,11.2,5.7,0.8,0.0,12.0793,14.42,24.117,37.355,33.025,30.328,28.755,29.548,29.252,15.769,15.845,15.491,17.512,16.261,2.846,1.0,32.585,28.425,0.0,4.0717,4.7557,1.3041,0.8914,0.1477,0.0,0.0,0.0,1.0534,0.2101,0.6992,0.0142,0.0,3.2585,12.507,28.913
3,Hayward,34,28.6054,16-9,14.56,-1.164,20,81.0,72.0,9.0,0.437,0.308,0.495,0.573,15.2,24.6,39.8,20.3,13.3,2.9,0.0,12.8,14.56,41.215,12.876,31.062,25.764,23.521,25.251,19.049,47.744,38.971,34.462,48.065,50.0,33.036,1.0,30.114,28.452,0.0,1.4035,4.473,1.1079,0.7292,0.1263,0.0,0.0,0.0,2.3434,0.5768,2.15,0.1652,0.0,3.0114,12.5188,28.6055
3,New Glarus,35,28.3271,16-10,19.32,-1.347,19,67.8,61.1,6.7,0.429,0.326,0.489,0.561,10.5,23.3,33.8,15.7,9.5,2.0,0.0,13.8,19.32,28.879,25.822,28.406,24.339,27.386,24.305,17.48,30.075,34.191,28.486,33.226,31.509,25.0,1.0,26.686,29.365,0.0,2.8146,4.0905,1.0466,0.849,0.1215,0.0,0.0,0.0,1.9371,0.3987,1.3549,0.125,0.0,2.6686,12.9207,28.3272
3,Shoreland Lutheran,36,28.2235,21-10,0.68,-2.161,39,68.0,59.3,8.7,0.464,0.315,0.521,0.625,10.3,23.3,33.6,18.3,9.9,3.0,0.0,12.6,0.68,29.065,28.026,30.716,31.659,25.104,29.599,26.08,29.323,34.191,28.287,41.613,33.455,33.929,1.0,30.8,25.789,0.0,3.0548,4.4231,1.3614,0.7782,0.148,0.0,0.0,0.0,1.9235,0.4994,1.4386,0.1696,0.0,3.08,11.347,28.2236
3,Ellsworth,37,28.1726,16-10,31.5,-1.075,11,69.0,64.0,5.0,0.434,0.332,0.51,0.606,12.4,23.7,36.1,15.3,9.3,1.3,0.0,16.2,31.5,30.0,22.378,26.443,25.109,28.631,27.759,23.365,37.218,35.662,30.777,31.935,30.535,12.077,1.0,20.211,31.702,0.0,2.4392,3.8079,1.0797,0.8876,0.1388,0.0,0.0,0.0,2.0928,0.3832,1.313,0.0604,0.0,2.0211,13.949,28.1727
3,Oconto Falls,38,27.7507,18-8,14.98,-1.834,34,70.4,65.9,4.5,0.443,0.351,0.528,0.646,9.4,23.0,32.4,16.0,9.1,3.9,0.0,12.2,14.98,31.308,20.121,25.866,27.074,32.573,30.769,29.568,25.94,33.088,27.092,34.194,29.562,41.964,1.0,32.171,28.533,0.0,2.1932,3.7247,1.1642,1.0098,0.1538,0.0,0.0,0.0,1.8422,0.4103,1.2712,0.2098,0.0,3.2171,12.5543,27.7506
3,Kenosha St. Joseph,39,27.5401,18-11,-1.12,-2.319,34,65.7,60.5,5.3,0.505,0.338,0.557,0.653,14.3,21.8303,55.4,15.0,8.0,0.7,0.0,16.6,-1.12,26.916,26.552,26.79,40.611,29.876,35.619,30.731,44.361,28.788,50.0,30.968,24.423,1.0,1.0,19.158,25.443,0.0,2.8942,3.8577,1.7463,0.9261,0.1781,0.0,0.0,0.0,3.4,0.3716,1.0502,0.005,0.0,1.9158,11.195,27.54
3,Peshtigo,40,27.3678,16-10,2.18,-1.389,24,59.7,54.3,5.3,0.418,0.326,0.471,0.685,11.9,26.5,38.5,11.0,8.7,2.225,0.0,14.0,2.18,21.966,34.164,26.79,22.725,27.386,21.527,36.047,35.338,45.956,33.167,16.744,27.616,27.009,1.0,26.0,26.076,0.0,3.7238,3.8577,0.9772,0.849,0.1076,0.0,0.0,0.0,2.2554,0.2009,1.1875,0.135,0.0,2.6,11.4736,27.3677
3,Wittenberg-Birnamwood,41,27.3033,19-7,17.86,-0.432,10,52.7,51.0,1.8,0.389,0.276,0.433,0.608,10.7,19.1,29.8,9.9,10.2,1.4,0.0,15.7,17.86,16.59,38.215,23.903,18.468,16.242,15.662,23.627,30.827,20.794,24.245,12.52,34.915,13.923,1.0,21.526,29.085,0.0,4.1654,3.442,0.7941,0.5035,0.0783,0.0,0.0,0.0,1.6487,0.1502,1.5013,0.0696,0.0,2.1526,12.7975,27.3032
3,Dodgeville,42,27.2323,16-10,-5.74,-1.682,19,72.3,63.0,9.3,0.446,0.306,0.502,0.656,11.0,21.0,32.0,17.0,9.8,2.2,0.0,11.5,-5.74,33.084,23.565,31.409,27.729,23.066,26.421,31.229,31.955,25.735,26.693,37.419,32.968,26.786,1.0,34.571,24.61,0.0,2.5686,4.5229,1.1924,0.7151,0.1321,0.0,0.0,0.0,1.8151,0.449,1.4176,0.1339,0.0,3.4571,10.8284,27.2322
3,Lancaster,43,27.1924,19-10,6.84,-1.81,19,68.8,61.2,7.6,0.439,0.284,0.491,0.659,9.3,22.4,31.7,11.9,8.3,1.9,0.0,12.2,6.84,29.813,25.703,29.446,26.201,18.062,24.614,31.728,25.564,30.882,26.394,20.2,25.669,23.154,1.0,32.171,26.971,0.0,2.8016,4.2402,1.1266,0.5599,0.1231,0.0,0.0,0.0,1.7948,0.2424,1.1038,0.1158,0.0,3.2171,11.8671,27.1924
3,Evansville,44,26.9975,16-10,12.62,-1.504,14,60.1,57.0,3.1,0.485,0.329,0.535,0.584,7.6,21.3,29.0,11.9,5.1,2.1,0.0,14.0,12.62,22.274,30.849,24.634,36.245,28.008,31.94,20.488,18.641,26.838,23.038,20.2,14.131,25.893,1.0,26.0,28.08,0.0,3.3626,3.5473,1.5585,0.8683,0.1597,0.0,0.0,0.0,1.5666,0.2424,0.6076,0.1295,0.0,2.6,12.3551,26.9976
3,Adams-Friendship,45,26.9503,15-10,-15.66,-1.486,28,62.7,56.7,6.0,0.418,0.301,0.469,0.584,12.2,21.0,33.3,12.6,10.2,3.8,0.0,10.4,-15.66,24.27,31.217,27.598,22.725,21.929,21.219,20.488,36.466,25.735,27.988,22.888,34.915,41.071,1.0,38.343,22.935,0.0,3.4027,3.9741,0.9772,0.6798,0.1061,0.0,0.0,0.0,1.9032,0.2747,1.5013,0.2054,0.0,3.8343,10.0916,26.9504
3,Kingdom Prep Lutheran,46,26.9293,20-9,8.72,-1.219,12,76.1,70.0,6.1,0.448,0.326,0.522,0.593,15.7,25.4,41.1,16.7,10.8,2.1083,0.0,14.7,8.72,36.636,15.252,27.714,28.166,27.386,29.766,21.665,49.624,41.912,35.757,36.452,37.835,25.967,1.0,24.158,27.331,0.0,1.6624,3.9908,1.2111,0.849,0.1488,0.0,0.0,0.0,2.4315,0.4374,1.6269,0.1298,0.0,2.4158,12.0258,26.9293
3,Audubon Technology,47,26.67,16-9,7.34,-2.089,15,75.7,70.4,5.2,0.505,0.431,0.567,0.653,4.4,24.2,28.7,13.6,8.2,1.7,0.0,13.3625,7.34,36.262,14.777,26.674,40.611,49.17,37.291,30.731,5.513,37.5,22.585,26.452,25.182,19.462,1.0,28.186,27.067,0.0,1.6107,3.8411,1.7463,1.5243,0.1865,0.0,0.0,0.0,1.5358,0.3174,1.0828,0.0973,0.0,2.8186,11.9093,26.6701
3,Mauston,48,26.3428,18-6,3.1,-1.257,28,64.9,59.6,5.3,0.419,0.271,0.47,0.653,12.0,26.8,38.8,13.3,6.3,3.0,0.0,13.3625,3.1,26.168,27.657,26.79,22.872,15.104,21.373,30.731,35.714,47.059,33.466,25.484,18.39,33.929,1.0,28.186,26.253,0.0,3.0146,3.8577,0.9835,0.4682,0.1069,0.0,0.0,0.0,2.2757,0.3058,0.7908,0.1696,0.0,2.8186,11.5513,26.3427
3,Menominee Nation,49,26.2476,14-12,-8.0,-0.502,29,64.2,60.7,3.5,0.475,0.29,0.524,0.612,10.2,18.0,28.2,12.4,9.8,2.8,0.0,11.1,-8.0,25.514,26.307,24.859,34.061,19.427,30.1,24.15,28.947,18.072,21.83,22.12,32.968,32.143,1.0,35.943,24.229,0.0,2.8675,3.5797,1.4646,0.6022,0.1505,0.0,0.0,0.0,1.4845,0.2654,1.4176,0.1607,0.0,3.5943,10.6606,26.2476
3,Kiel,50,26.144,16-10,2.48,-1.101,53,62.2,58.2,4.0,0.43,0.327,0.504,0.66,8.4,19.2,27.6,12.6,9.2,1.0,0.0,13.6,2.48,23.886,29.376,25.289,24.486,27.593,26.756,31.894,21.923,21.041,20.925,22.888,30.049,6.538,1.0,27.371,26.134,0.0,3.202,3.6416,1.0529,0.8554,0.1338,0.0,0.0,0.0,1.4229,0.2747,1.2921,0.0327,0.0,2.7371,11.499,26.1442
3,Amery,51,25.568,14-12,1.0,-1.305,30,67.4,65.3,2.2,0.436,0.279,0.495,0.621,13.2,21.7,34.9,12.6,8.2,1.5,0.0,12.1,1.0,28.505,20.834,24.128,25.546,16.924,25.251,25.415,40.226,28.309,29.582,22.888,25.182,15.769,1.0,32.514,25.85,0.0,2.2709,3.4744,1.0985,0.5246,0.1263,0.0,0.0,0.0,2.0116,0.2747,1.0828,0.0788,0.0,3.2514,11.374,25.568
3,Platteville,52,25.4849,18-10,2.76,-2.646,19,73.6,67.5,6.1,0.441,0.306,0.509,0.641,8.5,23.1,31.7,14.9,8.5,1.5,0.0,14.0,2.76,34.299,18.221,27.714,26.638,23.066,27.592,28.738,22.333,33.456,26.394,30.645,26.642,15.769,1.0,26.0,26.188,0.0,1.9861,3.9908,1.1454,0.7151,0.138,0.0,0.0,0.0,1.7948,0.3677,1.1456,0.0788,0.0,2.6,11.5226,25.4849
3,Mayville,53,25.2786,13-10,1.92,-1.296,29,64.3,62.8,1.6,0.44,0.307,0.49,0.591,11.2,22.7,33.9,14.0,8.7,3.3,0.0,15.6,1.92,25.607,23.803,23.79,26.419,23.294,24.46,21.403,32.707,31.985,28.586,27.742,27.616,36.607,1.0,21.789,26.027,0.0,2.5945,3.4258,1.136,0.7221,0.1223,0.0,0.0,0.0,1.9438,0.3329,1.1875,0.183,0.0,2.1789,11.4517,25.2785
3,Northland Pines,54,24.8368,14-11,-26.32,-2.131,13,58.2,52.1,6.1,0.412,0.297,0.47,0.625,10.0,20.7,30.7,12.4,7.2,1.4,0.0,13.3,-26.32,20.814,36.864,27.714,21.844,21.019,21.373,26.08,28.195,24.753,25.398,22.12,21.584,13.923,1.0,28.4,21.136,0.0,4.0182,3.9908,0.9393,0.6516,0.1069,0.0,0.0,0.0,1.7271,0.2654,0.9281,0.0696,0.0,2.84,9.2998,24.8368
3,Denmark,55,24.0655,13-13,-21.58,-1.549,8,61.3,60.5,0.8,0.421,0.29,0.484,0.611,9.3,19.9,29.3,13.9,8.9,1.4,0.0,12.2,-21.58,23.195,26.552,23.34,23.165,19.427,23.534,24.019,25.564,22.773,23.491,27.419,28.589,13.923,1.0,32.171,21.936,0.0,2.8942,3.361,0.9961,0.6022,0.1177,0.0,0.0,0.0,1.5974,0.329,1.2293,0.0696,0.0,3.2171,9.6519,24.0655
3,Ashland,56,23.8234,12-13,-13.62,-1.569,30,63.0,62.5,0.5,0.469,0.352,0.533,0.623,8.2,23.4,31.6,15.3,5.8,2.5,0.0,16.3,-13.62,24.501,24.159,23.171,32.751,32.78,31.605,25.748,21.103,34.559,26.295,31.935,16.616,29.464,1.0,19.947,23.28,0.0,2.6333,3.3366,1.4083,1.0162,0.158,0.0,0.0,0.0,1.788,0.3832,0.7145,0.1473,0.0,1.9947,10.2431,23.8232
