team,team-div,date,opp,opp-div,location,result,team-score,opp-score,teamline,teamwin%
McFarland,2.0,2026-01-06 00:00:00+00:00,Sauk Prairie,2.0,Away,W,72.0,55.0,-2.5,0.5724635073959424
McFarland,2.0,2026-01-09 00:00:00+00:00,Fort Atkinson,2.0,Home,W,94.0,63.0,-9.5,0.8356604100529603
McFarland,2.0,2026-01-13 00:00:00+00:00,DeForest,2.0,Home,W,68.0,58.0,-8.5,0.814487640390138
McFarland,2.0,2026-01-15 00:00:00+00:00,Mount Horeb,2.0,Away,W,88.0,45.0,-1.5,0.5349355012593243
McFarland,2.0,2026-01-16 00:00:00+00:00,Portage,2.0,Home,W,92.0,51.0,-21.5,0.9896080964037166
McFarland,2.0,2026-01-20 00:00:00+00:00,Edgewood,2.0,Home,W,75.0,46.0,-13.5,0.92179101668197
McFarland,2.0,2026-01-23 00:00:00+00:00,Stoughton,2.0,Home,L,61.0,64.0,-11.5,0.8851674942677296
McFarland,2.0,2026-01-27 00:00:00+00:00,Watertown,2.0,Away,W,103.0,58.0,-13.5,0.9190435177611118
McFarland,2.0,2026-01-29 00:00:00+00:00,Reedsburg,2.0,Home,W,65.0,49.0,-18.5,0.9757395569742197
McFarland,2.0,2026-01-31 00:00:00+00:00,Aquinas,3.0,Away,W,65.0,60.0,3.5,0.36934223377429015
McFarland,2.0,2026-02-03 00:00:00+00:00,Oregon,1.0,Away,L,56.0,61.0,5.5,0.29093109947883516
McFarland,2.0,2026-02-06 00:00:00+00:00,Portage,2.0,Away,W,78.0,35.0,-17.5,0.9736205365216765
McFarland,2.0,2026-02-10 00:00:00+00:00,Jefferson,2.0,Home,W,89.0,34.0,-21.5,0.9894725899460741
McFarland,2.0,2026-02-12 00:00:00+00:00,Sauk Prairie,2.0,Home,W,80.0,62.0,-8.5,0.801254618564361
McFarland,2.0,2026-02-17 00:00:00+00:00,Fort Atkinson,2.0,Away,L,67.0,68.0,-4.5,0.6782779938959855
McFarland,2.0,2026-02-20 00:00:00+00:00,Mount Horeb,2.0,Home,L,64.0,74.0,-5.5,0.7222929265271781
McFarland,2.0,2026-02-26 00:00:00+00:00,Edgewood,2.0,Away,,,,-6.5,0.7636670273878639
McFarland,2.0,2026-03-06 00:00:00+00:00,Waukesha North OR Edgewood,2.0,Home,,,,,0.9995603675468673
Medford,2.0,2025-12-02 00:00:00+00:00,Chippewa Falls,1.0,Away,L,58.0,65.0,5.5,0.2859235301180739
Medford,2.0,2025-12-05 00:00:00+00:00,Rhinelander,2.0,Away,L,57.0,71.0,11.5,0.10862056256074358
Medford,2.0,2025-12-09 00:00:00+00:00,D.C. Everest,1.0,Away,,,,16.5,0.040438160478209785
Medford,2.0,2025-12-12 00:00:00+00:00,Lakeland,2.0,Home,W,66.0,52.0,-5.5,0.7258949623236711
Medford,2.0,2025-12-13 00:00:00+00:00,Onalaska,2.0,Home,L,46.0,86.0,10.5,0.12365887942551139
Medford,2.0,2025-12-16 00:00:00+00:00,Menomonie,2.0,Home,W,64.0,62.0,5.5,0.28411280913790243
Medford,2.0,2025-12-19 00:00:00+00:00,Mosinee,3.0,Away,L,48.0,69.0,11.5,0.1034115789290542
Medford,2.0,2025-12-22 00:00:00+00:00,Wausau West,1.0,Away,L,68.0,70.0,7.5,0.21916982979337732
Medford,2.0,2025-12-30 00:00:00+00:00,Wausau East,2.0,Away,L,72.0,74.0,-2.5,0.5787382498101048
Medford,2.0,2026-01-06 00:00:00+00:00,Merrill,2.0,Away,,,,-1.5,0.5339281937108762
Medford,2.0,2026-01-09 00:00:00+00:00,Antigo,2.0,Home,W,79.0,40.0,-9.5,0.8500025775439886
Medford,2.0,2026-01-13 00:00:00+00:00,Northland Pines,3.0,Away,W,75.0,59.0,1.5,0.43905974239968576
Medford,2.0,2026-01-15 00:00:00+00:00,Merrill,2.0,Away,L,80.0,81.0,-1.5,0.5339281937108762
Medford,2.0,2026-01-16 00:00:00+00:00,Tomahawk,3.0,Away,W,86.0,25.0,-10.5,0.8764319000728027
Medford,2.0,2026-01-20 00:00:00+00:00,Altoona,3.0,Home,L,70.0,82.0,6.5,0.26836091694656783
Medford,2.0,2026-01-22 00:00:00+00:00,Rhinelander,2.0,Home,L,55.0,76.0,7.5,0.20446508109238629
Medford,2.0,2026-01-30 00:00:00+00:00,Lakeland,2.0,Away,W,71.0,63.0,-5.5,0.7054908747854167
Medford,2.0,2026-02-03 00:00:00+00:00,La Crosse Central,2.0,Away,L,37.0,67.0,13.5,0.07198309543295695
Medford,2.0,2026-02-06 00:00:00+00:00,Mosinee,3.0,Home,L,59.0,86.0,6.5,0.2523505816917888
Medford,2.0,2026-02-07 00:00:00+00:00,D.C. Everest,1.0,Away,L,57.0,93.0,16.5,0.040438160478209785
Medford,2.0,2026-02-10 00:00:00+00:00,Merrill,2.0,Home,W,52.0,51.0,-1.5,0.5357680961848093
Medford,2.0,2026-02-13 00:00:00+00:00,Antigo,2.0,Away,W,71.0,30.0,-9.5,0.8500025775439886
Medford,2.0,2026-02-17 00:00:00+00:00,Rice Lake,2.0,Away,L,47.0,51.0,-5.5,0.7045708273658411
Medford,2.0,2026-02-19 00:00:00+00:00,Northland Pines,3.0,Home,W,65.0,59.0,-1.5,0.5304672442628839
Medford,2.0,2026-02-23 00:00:00+00:00,Eau Claire Memorial,1.0,Home,L,59.0,73.0,6.5,0.2583487661289383
Medford,2.0,2026-02-26 00:00:00+00:00,Tomahawk,3.0,Home,,,,-10.5,0.8764319000728027
Medford,2.0,2026-03-06 00:00:00+00:00,New Richmond,2.0,Home,,,,5.5,0.3006031193060883
Menasha,2.0,2025-11-25 00:00:00+00:00,Green Bay Southwest,2.0,Away,,,,-8.5,0.8052279523353397
Menasha,2.0,2025-12-02 00:00:00+00:00,Manitowoc Lincoln,1.0,Away,L,81.0,85.0,7.5,0.2027044722536996
Menasha,2.0,2025-12-05 00:00:00+00:00,Saint Mary Catholic,4.0,Away,L,101.0,105.0,5.5,0.2905971612772149
Menasha,2.0,2025-12-09 00:00:00+00:00,Green Bay West,2.0,Home,W,80.0,55.0,-8.5,0.8126698506296367
Menasha,2.0,2025-12-12 00:00:00+00:00,Xavier,3.0,Home,L,67.0,84.0,8.5,0.1821152760370531
Menasha,2.0,2025-12-16 00:00:00+00:00,Green Bay East,2.0,Away,L,75.0,89.0,-7.5,0.794651212036845
Menasha,2.0,2025-12-18 00:00:00+00:00,New London,2.0,Home,W,71.0,63.0,6.5,0.25885192873179175
Menasha,2.0,2025-12-22 00:00:00+00:00,Pulaski,2.0,Home,L,75.0,91.0,2.5,0.3942641353218124
Menasha,2.0,2025-12-31 00:00:00+00:00,Beaver Dam,2.0,Home,L,52.0,86.0,8.5,0.17469380766885534
Menasha,2.0,2026-01-02 00:00:00+00:00,Fox Valley Lutheran,2.0,Away,L,54.0,85.0,11.5,0.11461003179925244
Menasha,2.0,2026-01-06 00:00:00+00:00,Shawano,2.0,Home,W,74.0,40.0,-3.5,0.6354956355833876
Menasha,2.0,2026-01-09 00:00:00+00:00,Winneconne,3.0,Home,L,76.0,90.0,7.5,0.2326950923008974
Menasha,2.0,2026-01-13 00:00:00+00:00,Seymour,3.0,Home,L,64.0,87.0,8.5,0.17584058220461782
Menasha,2.0,2026-01-17 00:00:00+00:00,Luxemburg-Casco,2.0,Home,W,66.0,59.0,1.5,0.4660865284860931
Menasha,2.0,2026-01-20 00:00:00+00:00,Green Bay West,2.0,Away,W,92.0,79.0,-7.5,0.7894298289909087
Menasha,2.0,2026-01-23 00:00:00+00:00,Plymouth,2.0,Away,,,,8.5,0.18982346939255865
Menasha,2.0,2026-01-27 00:00:00+00:00,Green Bay East,2.0,Home,W,75.0,39.0,-8.5,0.8175320737798613
Menasha,2.0,2026-01-30 00:00:00+00:00,New London,2.0,Away,L,72.0,84.0,12.5,0.09970180967822972
Menasha,2.0,2026-02-02 00:00:00+00:00,Waupaca,2.0,Home,W,71.0,53.0,-6.5,0.7417230728487494
Menasha,2.0,2026-02-06 00:00:00+00:00,Fox Valley Lutheran,2.0,Home,L,48.0,78.0,7.5,0.22702906965924163
Menasha,2.0,2026-02-10 00:00:00+00:00,Winneconne,3.0,Away,L,68.0,96.0,12.5,0.08844860505424408
Menasha,2.0,2026-02-13 00:00:00+00:00,Shawano,2.0,Away,W,87.0,66.0,-2.5,0.6037675299189448
Menasha,2.0,2026-02-14 00:00:00+00:00,Plymouth,2.0,Away,L,70.0,81.0,8.5,0.18982346939255865
Menasha,2.0,2026-02-17 00:00:00+00:00,Seymour,3.0,Away,L,54.0,62.0,14.5,0.05864458638836583
Menasha,2.0,2026-02-21 00:00:00+00:00,Onalaska,2.0,Away,L,65.0,106.0,16.5,0.04057954491888607
Menasha,2.0,2026-02-26 00:00:00+00:00,Xavier,3.0,Away,,,,12.5,0.09824913532338683
Menasha,2.0,2026-03-03 00:00:00+00:00,Shawano,2.0,Home,,,,-3.5,0.6354956355833876
Menomonie,2.0,2025-12-02 00:00:00+00:00,La Crosse Central,2.0,Home,W,63.0,44.0,3.5,0.3817952364456985
Menomonie,2.0,2025-12-05 00:00:00+00:00,Saint Croix Central,3.0,Home,W,53.0,48.0,-6.5,0.7520669588578728
Menomonie,2.0,2025-12-09 00:00:00+00:00,River Falls,2.0,Home,,,,2.5,0.3911493100099798
Menomonie,2.0,2025-12-12 00:00:00+00:00,Hudson,1.0,Away,L,42.0,60.0,10.5,0.1307266123328518
Menomonie,2.0,2025-12-16 00:00:00+00:00,Medford,2.0,Away,L,62.0,64.0,-5.5,0.7158871908620976
Menomonie,2.0,2025-12-19 00:00:00+00:00,Rice Lake,2.0,Away,W,49.0,36.0,-10.5,0.8661250675667911
Menomonie,2.0,2025-12-22 00:00:00+00:00,Somerset,3.0,Away,W,66.0,48.0,-11.5,0.8792229408781236
Menomonie,2.0,2025-12-29 00:00:00+00:00,Antigo,2.0,Home,W,71.0,34.0,-16.5,0.9588463776756236
Menomonie,2.0,2025-12-30 00:00:00+00:00,Merrill,2.0,Home,W,61.0,57.0,-7.5,0.7854656543206074
Menomonie,2.0,2026-01-05 00:00:00+00:00,Osceola,3.0,Away,W,57.0,40.0,2.5,0.4091322267494054
Menomonie,2.0,2026-01-06 00:00:00+00:00,Eau Claire North,1.0,Home,,,,-0.5,0.5053668052045901
Menomonie,2.0,2026-01-09 00:00:00+00:00,New Richmond,2.0,Home,W,77.0,64.0,-2.5,0.5707727548919935
Menomonie,2.0,2026-01-13 00:00:00+00:00,River Falls,2.0,Home,L,53.0,61.0,2.5,0.3911493100099798
Menomonie,2.0,2026-01-16 00:00:00+00:00,Eau Claire Memorial,1.0,Home,W,68.0,66.0,-0.5,0.5209603902931137
Menomonie,2.0,2026-01-20 00:00:00+00:00,Chippewa Falls,1.0,Away,W,64.0,53.0,-0.5,0.5021276820753472
Menomonie,2.0,2026-01-22 00:00:00+00:00,River Falls,2.0,Away,L,46.0,67.0,6.5,0.2468472795988204
Menomonie,2.0,2026-01-29 00:00:00+00:00,Hudson,1.0,Home,L,55.0,66.0,7.5,0.2260615104698746
Menomonie,2.0,2026-02-03 00:00:00+00:00,Rice Lake,2.0,Home,W,73.0,53.0,-11.5,0.8931085963449003
Menomonie,2.0,2026-02-06 00:00:00+00:00,Eau Claire North,1.0,Away,W,56.0,54.0,1.5,0.4503308904405354
Menomonie,2.0,2026-02-09 00:00:00+00:00,Ellsworth,3.0,Home,L,62.0,64.0,-6.5,0.7340172757384111
Menomonie,2.0,2026-02-12 00:00:00+00:00,Eau Claire North,1.0,Home,L,64.0,68.0,-0.5,0.5053668052045901
Menomonie,2.0,2026-02-13 00:00:00+00:00,New Richmond,2.0,Away,W,75.0,57.0,1.5,0.44924471573717994
Menomonie,2.0,2026-02-16 00:00:00+00:00,Baldwin-Woodville,3.0,Home,L,68.0,72.0,-17.5,0.9684397599735108
Menomonie,2.0,2026-02-20 00:00:00+00:00,Chippewa Falls,1.0,Home,W,73.0,62.0,-1.5,0.5539609784363373
Menomonie,2.0,2026-02-23 00:00:00+00:00,La Crosse Logan,2.0,Away,W,78.0,51.0,-15.5,0.9479068819307218
Menomonie,2.0,2026-02-26 00:00:00+00:00,Eau Claire Memorial,1.0,Away,,,,1.5,0.4690024118271348
Menomonie,2.0,2026-03-06 00:00:00+00:00,Merrill,2.0,Home,,,,-7.5,0.7854656543206074
Merrill,2.0,2025-11-28 00:00:00+00:00,Newman Catholic,5.0,Away,W,47.0,44.0,-8.5,0.8155909533072969
Merrill,2.0,2025-11-29 00:00:00+00:00,Wausau West,1.0,Away,L,39.0,60.0,8.5,0.19358038518861917
Merrill,2.0,2025-12-04 00:00:00+00:00,Crandon,4.0,Away,W,56.0,34.0,-9.5,0.8387351380666258
Merrill,2.0,2025-12-05 00:00:00+00:00,Northland Pines,3.0,Away,L,56.0,79.0,2.5,0.403951837248873
Merrill,2.0,2025-12-12 00:00:00+00:00,Mosinee,3.0,Home,L,65.0,68.0,7.5,0.22594758150312808
Merrill,2.0,2025-12-16 00:00:00+00:00,Wisconsin Rapids,1.0,Home,L,43.0,49.0,5.5,0.2878028787510911
Merrill,2.0,2025-12-19 00:00:00+00:00,Tomahawk,3.0,Away,W,68.0,29.0,-10.5,0.857139479587484
Merrill,2.0,2025-12-29 00:00:00+00:00,New Richmond,2.0,Home,L,73.0,80.0,5.5,0.271655151209344
Merrill,2.0,2025-12-30 00:00:00+00:00,Menomonie,2.0,Home,L,57.0,61.0,6.5,0.2559716415486202
Merrill,2.0,2026-01-06 00:00:00+00:00,Medford,2.0,Home,,,,1.5,0.46607180628912376
Merrill,2.0,2026-01-08 00:00:00+00:00,Rhinelander,2.0,Home,L,28.0,72.0,8.5,0.18116720216507612
Merrill,2.0,2026-01-13 00:00:00+00:00,Antigo,2.0,Away,W,50.0,49.0,-9.5,0.8280956694582231
Merrill,2.0,2026-01-15 00:00:00+00:00,Medford,2.0,Home,W,81.0,80.0,1.5,0.46607180628912376
Merrill,2.0,2026-01-16 00:00:00+00:00,Lakeland,2.0,Away,W,64.0,54.0,-4.5,0.6738183479574676
Merrill,2.0,2026-01-17 00:00:00+00:00,Three Lakes,5.0,Home,W,82.0,61.0,-8.5,0.8165797561811172
Merrill,2.0,2026-01-20 00:00:00+00:00,D.C. Everest,1.0,Away,L,49.0,73.0,17.5,0.03322309531722924
Merrill,2.0,2026-01-23 00:00:00+00:00,Northland Pines,3.0,Home,,,,0.5,0.49652776843606466
Merrill,2.0,2026-01-27 00:00:00+00:00,Marshfield,1.0,Home,L,52.0,101.0,14.5,0.06201977962216419
Merrill,2.0,2026-01-30 00:00:00+00:00,Mosinee,3.0,Away,L,57.0,62.0,12.5,0.08816734820335613
Merrill,2.0,2026-02-02 00:00:00+00:00,Northland Pines,3.0,Home,W,49.0,40.0,0.5,0.49652776843606466
Merrill,2.0,2026-02-03 00:00:00+00:00,Shawano,2.0,Home,L,44.0,58.0,-3.5,0.6341450423441721
Merrill,2.0,2026-02-06 00:00:00+00:00,Tomahawk,3.0,Home,W,82.0,23.0,-10.5,0.8581815683896952
Merrill,2.0,2026-02-10 00:00:00+00:00,Medford,2.0,Away,L,51.0,52.0,1.5,0.4642319038151907
Merrill,2.0,2026-02-13 00:00:00+00:00,Rhinelander,2.0,Away,L,53.0,62.0,12.5,0.09280546686911209
Merrill,2.0,2026-02-20 00:00:00+00:00,Antigo,2.0,Home,W,72.0,52.0,-9.5,0.8292730067110482
Merrill,2.0,2026-02-26 00:00:00+00:00,Lakeland,2.0,Home,,,,-5.5,0.6968270066625765
Merrill,2.0,2026-03-06 00:00:00+00:00,Menomonie,2.0,Home,,,,6.5,0.2559716415486202
Milton,2.0,2025-11-26 00:00:00+00:00,Janesville Craig,1.0,Away,L,58.0,67.0,9.5,0.1656358511018804
Milton,2.0,2025-12-02 00:00:00+00:00,McFarland,2.0,Home,W,87.0,78.0,2.5,0.4054500681858965
Milton,2.0,2025-12-05 00:00:00+00:00,DeForest,2.0,Home,L,57.0,85.0,-3.5,0.6103727183518781
Milton,2.0,2025-12-12 00:00:00+00:00,Oregon,1.0,Away,W,76.0,65.0,9.5,0.1656358511018804
Milton,2.0,2025-12-16 00:00:00+00:00,Elkhorn Area,2.0,Home,W,78.0,68.0,-7.5,0.7733932376888124
Milton,2.0,2025-12-18 00:00:00+00:00,Waunakee,1.0,Home,,,,7.5,0.21478385077328097
Milton,2.0,2025-12-22 00:00:00+00:00,Waunakee,1.0,Home,W,70.0,63.0,7.5,0.21478385077328097
Milton,2.0,2025-12-27 00:00:00+00:00,New Berlin Eisenhower,2.0,Away,W,72.0,60.0,-2.5,0.5811581299613716
Milton,2.0,2025-12-28 00:00:00+00:00,Hartford,1.0,Home,L,62.0,67.0,7.5,0.21478385077328097
Milton,2.0,2026-01-03 00:00:00+00:00,Edgerton,3.0,Home,W,80.0,54.0,-2.5,0.5916712460135447
Milton,2.0,2026-01-06 00:00:00+00:00,Monona Grove,1.0,Away,L,48.0,66.0,10.5,0.12450189002518379
Milton,2.0,2026-01-10 00:00:00+00:00,Beaver Dam,2.0,Away,L,85.0,91.0,7.5,0.229062902534447
Milton,2.0,2026-01-13 00:00:00+00:00,Burlington,2.0,Home,W,72.0,69.0,-1.5,0.5469932598030639
Milton,2.0,2026-01-15 00:00:00+00:00,Watertown,2.0,Home,W,85.0,55.0,-10.5,0.8768537598345991
Milton,2.0,2026-01-20 00:00:00+00:00,Baraboo,2.0,Home,W,57.0,56.0,-7.5,0.7952389839270526
Milton,2.0,2026-01-24 00:00:00+00:00,DeForest,2.0,Away,L,64.0,73.0,2.5,0.3906612670332301
Milton,2.0,2026-01-27 00:00:00+00:00,Fort Atkinson,2.0,Away,W,87.0,82.0,-0.5,0.5167506509407644
Milton,2.0,2026-01-29 00:00:00+00:00,Oregon,1.0,Home,L,68.0,76.0,7.5,0.21478385077328097
Milton,2.0,2026-02-02 00:00:00+00:00,Oconomowoc,1.0,Away,W,84.0,54.0,1.5,0.4457349702997233
Milton,2.0,2026-02-06 00:00:00+00:00,Waunakee,1.0,Away,L,54.0,74.0,9.5,0.155732250003917
Milton,2.0,2026-02-10 00:00:00+00:00,Monroe,2.0,Home,L,94.0,96.0,-0.5,0.5180178777941651
Milton,2.0,2026-02-12 00:00:00+00:00,Monona Grove,1.0,Home,L,56.0,66.0,7.5,0.21478385077328097
Milton,2.0,2026-02-17 00:00:00+00:00,Beaver Dam,2.0,Home,W,61.0,50.0,2.5,0.4241590071417414
Milton,2.0,2026-02-20 00:00:00+00:00,Watertown,2.0,Away,W,62.0,61.0,-9.5,0.8359078779380651
Milton,2.0,2026-02-26 00:00:00+00:00,Baraboo,2.0,Away,,,,-6.5,0.7322416680051733
Milton,2.0,2026-03-06 00:00:00+00:00,Waukesha West,2.0,Home,,,,1.5,0.4381310430376594
Milwaukee Academy of Science,2.0,2025-11-25 00:00:00+00:00,Holy Redeemer,5.0,Home,L,0.0,2.0,-20.5,0.9859974270961784
Milwaukee Academy of Science,2.0,2025-12-03 00:00:00+00:00,Carmen Northwest,3.0,Home,L,0.0,2.0,-9.5,0.8508023935517474
Milwaukee Academy of Science,2.0,2025-12-05 00:00:00+00:00,Augustine Prep South,2.0,Away,L,69.0,74.0,,0.9973042916964007
Milwaukee Academy of Science,2.0,2025-12-06 00:00:00+00:00,Nicolet,2.0,Home,L,89.0,90.0,-4.5,0.680382920413742
Milwaukee Academy of Science,2.0,2025-12-11 00:00:00+00:00,Milwaukee Lifelong Learning,5.0,Home,L,0.0,2.0,-20.5,0.9859974270961784
Milwaukee Academy of Science,2.0,2025-12-16 00:00:00+00:00,Destiny,4.0,Home,L,0.0,2.0,-13.5,0.9289317185021616
Milwaukee Academy of Science,2.0,2025-12-18 00:00:00+00:00,Audubon Technology,3.0,Home,L,0.0,2.0,-4.5,0.6805417623736917
Milwaukee Academy of Science,2.0,2025-12-27 00:00:00+00:00,Racine St. Catherine's,3.0,Home,L,67.0,76.0,-4.5,0.6568498681167573
Milwaukee Academy of Science,2.0,2025-12-29 00:00:00+00:00,De Pere,1.0,Home,L,81.0,84.0,4.5,0.33980039949936425
Milwaukee Academy of Science,2.0,2026-01-06 00:00:00+00:00,Madison East,1.0,Home,L,0.0,2.0,-1.5,0.5547449313234358
Milwaukee Academy of Science,2.0,2026-01-09 00:00:00+00:00,Brookfield Academy,3.0,Away,L,0.0,2.0,-16.5,0.9610591241992784
Milwaukee Academy of Science,2.0,2026-01-14 00:00:00+00:00,Beloit Memorial,1.0,Away,W,85.0,77.0,12.5,0.09717143837979948
Milwaukee Academy of Science,2.0,2026-01-17 00:00:00+00:00,Menomonee Falls,1.0,Home,L,70.0,88.0,4.5,0.33980039949936425
Milwaukee Academy of Science,2.0,2026-01-19 00:00:00+00:00,Sun Prairie West,1.0,Home,W,69.0,63.0,4.5,0.33980039949936425
Milwaukee Academy of Science,2.0,2026-01-21 00:00:00+00:00,Kenosha Tremper,1.0,Away,W,75.0,45.0,-2.5,0.6070181114577187
Milwaukee Academy of Science,2.0,2026-01-23 00:00:00+00:00,Milwaukee Marshall,2.0,Home,,,,-14.5,0.9336367409105074
Milwaukee Academy of Science,2.0,2026-01-24 00:00:00+00:00,Urbana,2.0,Home,W,87.0,67.0,,0.9989965668366285
Milwaukee Academy of Science,2.0,2026-01-28 00:00:00+00:00,Salam,4.0,Home,W,115.0,48.0,-20.5,0.9859974270961784
Milwaukee Academy of Science,2.0,2026-01-31 00:00:00+00:00,Saint Mary Catholic,4.0,Away,L,68.0,76.0,-3.5,0.6355470128589562
Milwaukee Academy of Science,2.0,2026-02-06 00:00:00+00:00,Dominican,4.0,Home,W,84.0,67.0,-10.5,0.8593077277148549
Milwaukee Academy of Science,2.0,2026-02-10 00:00:00+00:00,Brookfield Central,2.0,Away,L,56.0,69.0,5.5,0.2753511149098947
Milwaukee Academy of Science,2.0,2026-02-12 00:00:00+00:00,Milwaukee Lutheran,2.0,Away,W,78.0,70.0,1.5,0.44156069494513805
Milwaukee Academy of Science,2.0,2026-02-15 00:00:00+00:00,De La Salle,2.0,Away,W,57.0,54.0,,0.9973042916964007
Milwaukee Academy of Science,2.0,2026-02-21 00:00:00+00:00,Dr Howard Fuller Collegiate Academy,3.0,Home,,,,-4.5,0.6824452754424801
Milwaukee Academy of Science,2.0,2026-02-23 00:00:00+00:00,Destiny,4.0,Away,W,70.0,51.0,-6.5,0.7595899428580162
Milwaukee Academy of Science,2.0,2026-03-06 00:00:00+00:00,Tenor/Veritas OR Milwaukee Bradley Tech,2.0,Home,,,,,0.9989965668366285
Milwaukee Arts,2.0,2025-12-03 00:00:00+00:00,Cudahy,2.0,Away,L,42.0,88.0,-2.5,0.5965566880740971
Milwaukee Arts,2.0,2025-12-04 00:00:00+00:00,Tenor/Veritas,2.0,Home,L,74.0,79.0,-2.5,0.5670725468462033
Milwaukee Arts,2.0,2025-12-09 00:00:00+00:00,Holy Redeemer,5.0,Home,L,71.0,77.0,-8.5,0.804747996709192
Milwaukee Arts,2.0,2025-12-11 00:00:00+00:00,Milwaukee Vincent,2.0,Home,L,41.0,78.0,9.5,0.15801979715176634
Milwaukee Arts,2.0,2025-12-16 00:00:00+00:00,Milwaukee Pulaski/Carmen South/Carmen Southeast,1.0,Away,L,62.0,84.0,15.5,0.05340847307339083
Milwaukee Arts,2.0,2026-01-06 00:00:00+00:00,Milwaukee Lifelong Learning,5.0,Away,W,58.0,44.0,-6.5,0.7301720214201839
Milwaukee Arts,2.0,2026-01-08 00:00:00+00:00,Milwaukee Madison,3.0,Away,W,101.0,57.0,-6.5,0.7301720214201839
Milwaukee Arts,2.0,2026-01-14 00:00:00+00:00,Milwaukee Bay View,2.0,Home,L,44.0,91.0,10.5,0.1254002085957152
Milwaukee Arts,2.0,2026-01-16 00:00:00+00:00,Obama SCTE,2.0,Home,W,91.0,68.0,-3.5,0.6228315299915518
Milwaukee Arts,2.0,2026-01-21 00:00:00+00:00,Milwaukee Vincent,2.0,Away,L,49.0,70.0,16.5,0.03596291382212113
Milwaukee Arts,2.0,2026-01-23 00:00:00+00:00,Salam,4.0,Home,,,,-8.5,0.804747996709192
Milwaukee Arts,2.0,2026-01-28 00:00:00+00:00,Milwaukee Pulaski/Carmen South/Carmen Southeast,1.0,Home,L,55.0,89.0,10.5,0.13193382928313252
Milwaukee Arts,2.0,2026-01-29 00:00:00+00:00,Shorewood,2.0,Away,L,70.0,110.0,6.5,0.2458130284731062
Milwaukee Arts,2.0,2026-02-02 00:00:00+00:00,Hmong American Peace Academy,3.0,Home,W,79.0,30.0,-8.5,0.804747996709192
Milwaukee Arts,2.0,2026-02-04 00:00:00+00:00,Milwaukee Lifelong Learning,5.0,Home,W,96.0,42.0,-8.5,0.804747996709192
Milwaukee Arts,2.0,2026-02-06 00:00:00+00:00,Milwaukee Madison,3.0,Home,W,104.0,78.0,-8.5,0.804747996709192
Milwaukee Arts,2.0,2026-02-10 00:00:00+00:00,Milwaukee Bay View,2.0,Away,L,51.0,103.0,20.5,0.012969924401220393
Milwaukee Arts,2.0,2026-02-12 00:00:00+00:00,Saint Anthony,3.0,Home,L,66.0,69.0,-4.5,0.6878675268008393
Milwaukee Arts,2.0,2026-02-13 00:00:00+00:00,Obama SCTE,2.0,Away,L,61.0,70.0,-1.5,0.5269302819713491
Milwaukee Arts,2.0,2026-02-16 00:00:00+00:00,Ozaukee,4.0,Away,L,34.0,71.0,-4.5,0.6848601950532063
Milwaukee Arts,2.0,2026-02-18 00:00:00+00:00,Eastbrook Academy,5.0,Home,W,75.0,28.0,-8.5,0.804747996709192
Milwaukee Arts,2.0,2026-02-19 00:00:00+00:00,Obama SCTE,2.0,Home,W,75.0,73.0,-3.5,0.6228315299915518
Milwaukee Arts,2.0,2026-02-25 00:00:00+00:00,Milwaukee Bay View,2.0,Away,L,61.0,80.0,20.5,0.012969924401220393
Milwaukee Arts,2.0,2026-03-03 00:00:00+00:00,Wauwatosa East,2.0,Home,,,,7.5,0.21967352359660042
Milwaukee Bay View,2.0,2025-11-25 00:00:00+00:00,Milwaukee Reagan,1.0,Away,W,65.0,61.0,1.5,0.4430134657103859
Milwaukee Bay View,2.0,2025-11-26 00:00:00+00:00,Madison Memorial,1.0,Away,L,41.0,86.0,9.5,0.16868842954310678
Milwaukee Bay View,2.0,2025-12-02 00:00:00+00:00,Milwaukee South,1.0,Home,W,69.0,65.0,-2.5,0.5910404526205001
Milwaukee Bay View,2.0,2025-12-11 00:00:00+00:00,Milwaukee Pulaski/Carmen South/Carmen Southeast,1.0,Home,W,80.0,29.0,-8.5,0.8063281066403467
Milwaukee Bay View,2.0,2025-12-13 00:00:00+00:00,Golda Meir,2.0,Home,W,85.0,77.0,-6.5,0.7594219819225044
Milwaukee Bay View,2.0,2025-12-16 00:00:00+00:00,Obama SCTE,2.0,Away,W,64.0,39.0,-13.5,0.9280380068118069
Milwaukee Bay View,2.0,2025-12-18 00:00:00+00:00,Milwaukee Lifelong Learning,5.0,Home,W,82.0,31.0,-26.5,0.99774746403907
Milwaukee Bay View,2.0,2025-12-19 00:00:00+00:00,Brown Deer,3.0,Away,L,53.0,79.0,-1.5,0.5408290578666819
Milwaukee Bay View,2.0,2026-01-06 00:00:00+00:00,Milwaukee Vincent,2.0,Away,W,58.0,49.0,4.5,0.34244128019573516
Milwaukee Bay View,2.0,2026-01-10 00:00:00+00:00,Obama SCTE,2.0,Home,W,74.0,29.0,-21.5,0.989123882757213
Milwaukee Bay View,2.0,2026-01-12 00:00:00+00:00,Kenosha Indian Trail,1.0,Away,W,90.0,75.0,-3.5,0.6197746107452384
Milwaukee Bay View,2.0,2026-01-14 00:00:00+00:00,Milwaukee Arts,2.0,Away,W,91.0,44.0,-10.5,0.8745997914042848
